replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	3811351	3812335	-	984	EBBPGFGJ_03649	dppD	Dipeptide transport ATP-binding protein DppD	m	5mC	5-methylcytosine	62	0.06300813
NC_003197.2	CDS	3812345	3813248	-	903	EBBPGFGJ_03650	dppC_2	Dipeptide transport system permease protein DppC	m	5mC	5-methylcytosine	35	0.03875969
NC_003197.2	CDS	3813257	3814277	-	1020	EBBPGFGJ_03651	dppB_2	Dipeptide transport system permease protein DppB	m	5mC	5-methylcytosine	28	0.02745098
NC_003197.2	CDS	3814433	3816041	-	1608	EBBPGFGJ_03652	dppA	Periplasmic dipeptide transport protein	m	5mC	5-methylcytosine	19	0.01181592
NC_003197.2	CDS	3816596	3817922	-	1326	EBBPGFGJ_03653	pucK	Uric acid permease PucK	m	5mC	5-methylcytosine	29	0.02187029
NC_003197.2	CDS	3817979	3819104	-	1125	EBBPGFGJ_03654		hypothetical protein	m	5mC	5-methylcytosine	42	0.03733333
NC_003197.2	CDS	3819253	3820261	+	1008	EBBPGFGJ_03655	malR	HTH-type transcriptional regulator MalR	m	5mC	5-methylcytosine	108	0.10714286
NC_003197.2	tRNA	3820420	3820497	-	77	EBBPGFGJ_03656		tRNA-Pro(cgg)	m	5mC	5-methylcytosine	11	0.14285714
NC_003197.2	CDS	3820587	3822279	-	1692	EBBPGFGJ_03657	eptB	Kdo(2)-lipid A phosphoethanolamine 7''-transferase	m	5mC	5-methylcytosine	12	0.00709220
NC_003197.2	CDS	3822496	3823024	-	528	EBBPGFGJ_03658	lpfE	Probable fimbrial subunit LpfE	m	5mC	5-methylcytosine	2	0.00378788
NC_003197.2	CDS	3823029	3824109	-	1080	EBBPGFGJ_03659	lpfD_2	Probable minor fimbrial subunit LpfD	m	5mC	5-methylcytosine	10	0.00925926
NC_003197.2	CDS	3824126	3826655	-	2529	EBBPGFGJ_03660	elfC_2	Probable outer membrane usher protein ElfC	m	5mC	5-methylcytosine	70	0.02767892
NC_003197.2	CDS	3826677	3827376	-	699	EBBPGFGJ_03661	lpfB_1	Probable fimbrial chaperone LpfB	m	5mC	5-methylcytosine	9	0.01287554
NC_003197.2	CDS	3827460	3827985	-	525	EBBPGFGJ_03662	lpfA	Probable major fimbrial subunit LpfA	m	5mC	5-methylcytosine	2	0.00380952
NC_003197.2	CDS	3828502	3829207	-	705	EBBPGFGJ_03663		hypothetical protein	m	5mC	5-methylcytosine	15	0.02127660
NC_003197.2	CDS	3829363	3829945	+	582	EBBPGFGJ_03664	tag	DNA-3-methyladenine glycosylase 1	m	5mC	5-methylcytosine	15	0.02577320
NC_003197.2	CDS	3829922	3830363	+	441	EBBPGFGJ_03665	yiaC	Peptidyl-lysine N-acetyltransferase YiaC	m	5mC	5-methylcytosine	14	0.03174603
NC_003197.2	CDS	3830331	3832665	-	2334	EBBPGFGJ_03666	bisC	Biotin sulfoxide reductase	m	5mC	5-methylcytosine	181	0.07754927
NC_003197.2	CDS	3832817	3833480	+	663	EBBPGFGJ_03667	yiaD	Probable lipoprotein YiaD	m	5mC	5-methylcytosine	22	0.03318250
NC_003197.2	CDS	3833698	3834673	+	975	EBBPGFGJ_03668	ghrB	Glyoxylate/hydroxypyruvate reductase B	m	5mC	5-methylcytosine	34	0.03487179
NC_003197.2	CDS	3834722	3835433	-	711	EBBPGFGJ_03669		hypothetical protein	m	5mC	5-methylcytosine	31	0.04360056
NC_003197.2	CDS	3835829	3836162	+	333	EBBPGFGJ_03670		hypothetical protein	m	5mC	5-methylcytosine	7	0.02102102
NC_003197.2	CDS	3836450	3836663	+	213	EBBPGFGJ_03671	cspA	Cold shock protein CspA	m	5mC	5-methylcytosine	2	0.00938967
NC_003197.2	CDS	3836836	3837376	+	540	EBBPGFGJ_03672		hypothetical protein	m	5mC	5-methylcytosine	9	0.01666667
NC_003197.2	CDS	3837747	3838233	-	486	EBBPGFGJ_03673		hypothetical protein	m	5mC	5-methylcytosine	3	0.00617284
NC_003197.2	CDS	3838685	3839153	-	468	EBBPGFGJ_03675	yafP	Uncharacterized N-acetyltransferase YafP	m	5mC	5-methylcytosine	3	0.00641026
NC_003197.2	CDS	3839781	3841851	-	2070	EBBPGFGJ_03676	glyS	Glycine--tRNA ligase beta subunit	m	5mC	5-methylcytosine	158	0.07632850
NC_003197.2	CDS	3841860	3842772	-	912	EBBPGFGJ_03677	glyQ	Glycine--tRNA ligase alpha subunit	m	5mC	5-methylcytosine	43	0.04714912
NC_003197.2	CDS	3842910	3843213	-	303	EBBPGFGJ_03678		hypothetical protein	m	5mC	5-methylcytosine	7	0.02310231
NC_003197.2	CDS	3843378	3844374	+	996	EBBPGFGJ_03679	wecH	O-acetyltransferase WecH	m	5mC	5-methylcytosine	3	0.00301205
NC_003197.2	CDS	3844396	3844750	-	354	EBBPGFGJ_03680		hypothetical protein	m	5mC	5-methylcytosine	3	0.00847458
NC_003197.2	CDS	3844924	3846379	-	1455	EBBPGFGJ_03681	xylB	Xylulose kinase	m	5mC	5-methylcytosine	85	0.05841924
NC_003197.2	CDS	3846478	3847801	-	1323	EBBPGFGJ_03682	xylA	Xylose isomerase	m	5mC	5-methylcytosine	31	0.02343159
NC_003197.2	CDS	3848163	3849342	+	1179	EBBPGFGJ_03683	xylR	Xylose operon regulatory protein	m	5mC	5-methylcytosine	82	0.06955047
NC_003197.2	CDS	3849402	3850227	-	825	EBBPGFGJ_03684		hypothetical protein	m	5mC	5-methylcytosine	16	0.01939394
NC_003197.2	CDS	3850542	3852570	+	2028	EBBPGFGJ_03685	malS	Periplasmic alpha-amylase	m	5mC	5-methylcytosine	97	0.04783037
NC_003197.2	CDS	3852743	3853994	+	1251	EBBPGFGJ_03686	avtA	Valine--pyruvate aminotransferase	m	5mC	5-methylcytosine	32	0.02557954
NC_003197.2	CDS	3854030	3854504	-	474	EBBPGFGJ_03687	hyfA_3	Hydrogenase-4 component A	m	5mC	5-methylcytosine	34	0.07172996
NC_003197.2	CDS	3854620	3855421	-	801	EBBPGFGJ_03688	yiaJ	DNA-binding transcriptional repressor YiaJ	m	5mC	5-methylcytosine	11	0.01373283
NC_003197.2	CDS	3855650	3856649	+	999	EBBPGFGJ_03689	dlgD	2%2C3-diketo-L-gulonate reductase	m	5mC	5-methylcytosine	48	0.04804805
NC_003197.2	CDS	3856660	3857125	+	465	EBBPGFGJ_03690	yhcH_2	Uncharacterized protein YhcH	m	5mC	5-methylcytosine	5	0.01075269
NC_003197.2	CDS	3857148	3858081	+	933	EBBPGFGJ_03691	yiaX1	Uncharacterized protein YiaX1	m	5mC	5-methylcytosine	12	0.01286174
NC_003197.2	CDS	3858219	3858693	+	474	EBBPGFGJ_03692	yiaM	2%2C3-diketo-L-gulonate TRAP transporter small permease protein YiaM	m	5mC	5-methylcytosine	3	0.00632911
NC_003197.2	CDS	3858695	3859973	+	1278	EBBPGFGJ_03693	siaM	Sialic acid TRAP transporter large permease protein SiaM	m	5mC	5-methylcytosine	42	0.03286385
NC_003197.2	CDS	3859984	3860971	+	987	EBBPGFGJ_03694	yiaO	2%2C3-diketo-L-gulonate-binding periplasmic protein YiaO	m	5mC	5-methylcytosine	4	0.00405268
NC_003197.2	CDS	3860974	3862471	+	1497	EBBPGFGJ_03695	lyx	L-xylulose/3-keto-L-gulonate kinase	m	5mC	5-methylcytosine	129	0.08617234
NC_003197.2	CDS	3862467	3863130	+	663	EBBPGFGJ_03696	sgbH	3-keto-L-gulonate-6-phosphate decarboxylase SgbH	m	5mC	5-methylcytosine	28	0.04223228
NC_003197.2	CDS	3863122	3863983	+	861	EBBPGFGJ_03697	ulaE_1	L-ribulose-5-phosphate 3-epimerase UlaE	m	5mC	5-methylcytosine	18	0.02090592
NC_003197.2	CDS	3863976	3864672	+	696	EBBPGFGJ_03698	sgbE	L-ribulose-5-phosphate 4-epimerase SgbE	m	5mC	5-methylcytosine	51	0.07327586
NC_003197.2	CDS	3864832	3865648	-	816	EBBPGFGJ_03699	rhaR_5	HTH-type transcriptional activator RhaR	m	5mC	5-methylcytosine	30	0.03676471
NC_003197.2	CDS	3865911	3867867	+	1956	EBBPGFGJ_03700	hypBA1	Non-reducing end beta-L-arabinofuranosidase	m	5mC	5-methylcytosine	60	0.03067485
NC_003197.2	CDS	3867984	3869523	-	1539	EBBPGFGJ_03701	aldB	Aldehyde dehydrogenase B	m	5mC	5-methylcytosine	15	0.00974659
NC_003197.2	CDS	3869691	3870573	+	882	EBBPGFGJ_03702	bglK	Beta-glucoside kinase	m	5mC	5-methylcytosine	48	0.05442177
NC_003197.2	CDS	3870857	3872708	-	1851	EBBPGFGJ_03703	selB	Selenocysteine-specific elongation factor	m	5mC	5-methylcytosine	66	0.03565640
NC_003197.2	CDS	3872704	3874096	-	1392	EBBPGFGJ_03704	selA	L-seryl-tRNA(Sec) selenium transferase	m	5mC	5-methylcytosine	110	0.07902299
NC_003197.2	CDS	3874194	3874803	-	609	EBBPGFGJ_03705	yibF	Uncharacterized GST-like protein YibF	m	5mC	5-methylcytosine	5	0.00821018
NC_003197.2	CDS	3875278	3877195	+	1917	EBBPGFGJ_03706	mtlA	PTS system mannitol-specific EIICBA component	m	5mC	5-methylcytosine	50	0.02608242
NC_003197.2	CDS	3877415	3878564	+	1149	EBBPGFGJ_03707	mtlD	Mannitol-1-phosphate 5-dehydrogenase	m	5mC	5-methylcytosine	28	0.02436902
NC_003197.2	CDS	3878560	3879151	+	591	EBBPGFGJ_03708	mtlR	Mannitol operon repressor	m	5mC	5-methylcytosine	36	0.06091371
NC_003197.2	CDS	3879160	3879370	-	210	EBBPGFGJ_03709		hypothetical protein	m	5mC	5-methylcytosine	3	0.01428571
NC_003197.2	CDS	3879660	3880023	+	363	EBBPGFGJ_03710	yibL	Uncharacterized protein YibL	m	5mC	5-methylcytosine	7	0.01928375
NC_003197.2	CDS	3881239	3885625	+	4386	EBBPGFGJ_03712	sadA	Autotransporter adhesin SadA	m	5mC	5-methylcytosine	98	0.02234382
NC_003197.2	CDS	3885923	3887579	+	1656	EBBPGFGJ_03713	lldP	L-lactate permease	m	5mC	5-methylcytosine	31	0.01871981
NC_003197.2	CDS	3887575	3888352	+	777	EBBPGFGJ_03714	lldR_1	Putative L-lactate dehydrogenase operon regulatory protein	m	5mC	5-methylcytosine	45	0.05791506
NC_003197.2	CDS	3888348	3889539	+	1191	EBBPGFGJ_03715	lldD	L-lactate dehydrogenase	m	5mC	5-methylcytosine	105	0.08816121
NC_003197.2	CDS	3889602	3890076	+	474	EBBPGFGJ_03716	trmL_1	tRNA (cytidine(34)-2'-O)-methyltransferase	m	5mC	5-methylcytosine	2	0.00421941
NC_003197.2	CDS	3890143	3891148	-	1005	EBBPGFGJ_03717	gntR_3	HTH-type transcriptional regulator GntR	m	5mC	5-methylcytosine	4	0.00398010
NC_003197.2	CDS	3891466	3892663	+	1197	EBBPGFGJ_03718		L-talarate/galactarate dehydratase	m	5mC	5-methylcytosine	10	0.00835422
NC_003197.2	CDS	3892736	3894047	+	1311	EBBPGFGJ_03719	gudP_2	Probable glucarate transporter	m	5mC	5-methylcytosine	9	0.00686499
NC_003197.2	CDS	3894129	3894951	-	822	EBBPGFGJ_03720	cysE_2	Serine acetyltransferase	m	5mC	5-methylcytosine	25	0.03041363
NC_003197.2	CDS	3895028	3896048	-	1020	EBBPGFGJ_03721	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	m	5mC	5-methylcytosine	87	0.08529412
NC_003197.2	CDS	3896047	3896515	-	468	EBBPGFGJ_03722	secB	Protein-export protein SecB	m	5mC	5-methylcytosine	1	0.00213675
NC_003197.2	CDS	3896558	3896810	-	252	EBBPGFGJ_03723	grxC	Glutaredoxin 3	m	5mC	5-methylcytosine	4	0.01587302
NC_003197.2	CDS	3896896	3897328	-	432	EBBPGFGJ_03724	yibN	Uncharacterized protein YibN	m	5mC	5-methylcytosine	3	0.00694444
NC_003197.2	CDS	3897575	3899120	+	1545	EBBPGFGJ_03725	gpmI	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase	m	5mC	5-methylcytosine	56	0.03624595
NC_003197.2	CDS	3899129	3900413	+	1284	EBBPGFGJ_03726	envC	Murein hydrolase activator EnvC	m	5mC	5-methylcytosine	131	0.10202492
NC_003197.2	CDS	3900416	3901379	+	963	EBBPGFGJ_03727		hypothetical protein	m	5mC	5-methylcytosine	64	0.06645898
NC_003197.2	CDS	3901365	3902400	-	1035	EBBPGFGJ_03728	epsJ	Uncharacterized glycosyltransferase EpsJ	m	5mC	5-methylcytosine	24	0.02318841
NC_003197.2	CDS	3902893	3903919	-	1026	EBBPGFGJ_03729	tdh	L-threonine 3-dehydrogenase	m	5mC	5-methylcytosine	10	0.00974659
NC_003197.2	CDS	3903928	3905125	-	1197	EBBPGFGJ_03730	kbl	2-amino-3-ketobutyrate coenzyme A ligase	m	5mC	5-methylcytosine	53	0.04427736
NC_003197.2	CDS	3905327	3906260	+	933	EBBPGFGJ_03731	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase	m	5mC	5-methylcytosine	29	0.03108253
NC_003197.2	CDS	3906262	3907309	+	1047	EBBPGFGJ_03732	rfaF	ADP-heptose--LPS heptosyltransferase 2	m	5mC	5-methylcytosine	122	0.11652340
NC_003197.2	CDS	3907308	3908262	+	954	EBBPGFGJ_03733	rfaC	Lipopolysaccharide heptosyltransferase 1	m	5mC	5-methylcytosine	33	0.03459119
NC_003197.2	CDS	3908301	3909516	+	1215	EBBPGFGJ_03734		hypothetical protein	m	5mC	5-methylcytosine	12	0.00987654
NC_003197.2	CDS	3909572	3910718	-	1146	EBBPGFGJ_03735	mshA_3	D-inositol-3-phosphate glycosyltransferase	m	5mC	5-methylcytosine	12	0.01047120
NC_003197.2	CDS	3910818	3911628	-	810	EBBPGFGJ_03736		hypothetical protein	m	5mC	5-methylcytosine	16	0.01975309
NC_003197.2	CDS	3911777	3912476	-	699	EBBPGFGJ_03737	rfaY	Lipopolysaccharide core heptose(II) kinase RfaY	m	5mC	5-methylcytosine	5	0.00715308
NC_003197.2	CDS	3912498	3913509	-	1011	EBBPGFGJ_03738		hypothetical protein	m	5mC	5-methylcytosine	8	0.00791296
NC_003197.2	CDS	3913526	3914549	-	1023	EBBPGFGJ_03739		hypothetical protein	m	5mC	5-methylcytosine	13	0.01270772
NC_003197.2	CDS	3914545	3915625	-	1080	EBBPGFGJ_03740	rfaB	Lipopolysaccharide 1%2C6-galactosyltransferase	m	5mC	5-methylcytosine	2	0.00185185
NC_003197.2	CDS	3915694	3915904	-	210	EBBPGFGJ_03741		hypothetical protein	m	5mC	5-methylcytosine	2	0.00952381
NC_003197.2	CDS	3915959	3916757	-	798	EBBPGFGJ_03742	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP	m	5mC	5-methylcytosine	14	0.01754386
NC_003197.2	CDS	3916749	3917874	-	1125	EBBPGFGJ_03743	rfaG	Lipopolysaccharide core biosynthesis protein RfaG	m	5mC	5-methylcytosine	20	0.01777778
NC_003197.2	CDS	3917870	3918941	-	1071	EBBPGFGJ_03744	rfaQ	Lipopolysaccharide core heptosyltransferase RfaQ	m	5mC	5-methylcytosine	13	0.01213819
NC_003197.2	CDS	3919349	3920627	+	1278	EBBPGFGJ_03745	waaA	3-deoxy-D-manno-octulosonic acid transferase	m	5mC	5-methylcytosine	87	0.06807512
NC_003197.2	CDS	3920635	3921115	+	480	EBBPGFGJ_03746	coaD	Phosphopantetheine adenylyltransferase	m	5mC	5-methylcytosine	24	0.05000000
NC_003197.2	CDS	3921142	3921952	-	810	EBBPGFGJ_03747	mutM	Formamidopyrimidine-DNA glycosylase	m	5mC	5-methylcytosine	29	0.03580247
NC_003197.2	CDS	3922049	3922217	-	168	EBBPGFGJ_03748	rpmG	50S ribosomal protein L33	m	5mC	5-methylcytosine	4	0.02380952
NC_003197.2	CDS	3922237	3922474	-	237	EBBPGFGJ_03749	rpmB	50S ribosomal protein L28	m	5mC	5-methylcytosine	1	0.00421941
NC_003197.2	CDS	3922691	3923357	-	666	EBBPGFGJ_03750		UPF0758 protein SP_1088	m	5mC	5-methylcytosine	30	0.04504505
NC_003197.2	CDS	3923529	3924753	+	1224	EBBPGFGJ_03751	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC	m	5mC	5-methylcytosine	74	0.06045752
NC_003197.2	CDS	3924730	3925189	+	459	EBBPGFGJ_03752	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase	m	5mC	5-methylcytosine	3	0.00653595
NC_003197.2	CDS	3925296	3925893	+	597	EBBPGFGJ_03753	slmA	Nucleoid occlusion factor SlmA	m	5mC	5-methylcytosine	27	0.04522613
NC_003197.2	CDS	3925970	3926612	-	642	EBBPGFGJ_03754	pyrE	Orotate phosphoribosyltransferase	m	5mC	5-methylcytosine	3	0.00467290
NC_003197.2	CDS	3926690	3927407	-	717	EBBPGFGJ_03755	rph	Ribonuclease PH	m	5mC	5-methylcytosine	45	0.06276151
NC_003197.2	CDS	3927532	3928396	+	864	EBBPGFGJ_03756	yicC	UPF0701 protein YicC	m	5mC	5-methylcytosine	24	0.02777778
NC_003197.2	CDS	3928445	3929348	-	903	EBBPGFGJ_03757	yidZ_1	HTH-type transcriptional regulator YidZ	m	5mC	5-methylcytosine	26	0.02879291
NC_003197.2	CDS	3929421	3930303	+	882	EBBPGFGJ_03758		hypothetical protein	m	5mC	5-methylcytosine	21	0.02380952
NC_003197.2	CDS	3930553	3931171	+	618	EBBPGFGJ_03759	yicG	UPF0126 inner membrane protein YicG	m	5mC	5-methylcytosine	5	0.00809061
NC_003197.2	CDS	3931167	3932853	-	1686	EBBPGFGJ_03760	ligB	DNA ligase B	m	5mC	5-methylcytosine	65	0.03855279
NC_003197.2	CDS	3933109	3933733	+	624	EBBPGFGJ_03761	gmk	Guanylate kinase	m	5mC	5-methylcytosine	19	0.03044872
NC_003197.2	CDS	3933787	3934063	+	276	EBBPGFGJ_03762	rpoZ	DNA-directed RNA polymerase subunit omega	m	5mC	5-methylcytosine	9	0.03260870
NC_003197.2	CDS	3934081	3936193	+	2112	EBBPGFGJ_03763	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	m	5mC	5-methylcytosine	77	0.03645833
NC_003197.2	CDS	3936197	3936887	+	690	EBBPGFGJ_03764	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	m	5mC	5-methylcytosine	12	0.01739130
NC_003197.2	CDS	3936892	3938974	+	2082	EBBPGFGJ_03765	recG	ATP-dependent DNA helicase RecG	m	5mC	5-methylcytosine	107	0.05139289
NC_003197.2	CDS	3938976	3939828	-	852	EBBPGFGJ_03766		hypothetical protein	m	5mC	5-methylcytosine	5	0.00586854
NC_003197.2	CDS	3939830	3941036	-	1206	EBBPGFGJ_03767	gltS	Sodium/glutamate symporter	m	5mC	5-methylcytosine	20	0.01658375
NC_003197.2	CDS	3941263	3942655	+	1392	EBBPGFGJ_03768	xanP	Xanthine permease XanP	m	5mC	5-methylcytosine	56	0.04022989
NC_003197.2	CDS	3942775	3944485	+	1710	EBBPGFGJ_03769		hypothetical protein	m	5mC	5-methylcytosine	96	0.05614035
NC_003197.2	CDS	3944587	3946906	-	2319	EBBPGFGJ_03770	yicI	Alpha-xylosidase	m	5mC	5-methylcytosine	72	0.03104787
NC_003197.2	CDS	3946917	3948300	-	1383	EBBPGFGJ_03771	yicJ_2	Inner membrane symporter YicJ	m	5mC	5-methylcytosine	39	0.02819957
NC_003197.2	tRNA	3948587	3948682	+	95	EBBPGFGJ_03772		tRNA-SeC(tca)	m	5mC	5-methylcytosine	1	0.01052632
NC_003197.2	CDS	3948998	3949343	-	345	EBBPGFGJ_03773		hypothetical protein	m	5mC	5-methylcytosine	1	0.00289855
NC_003197.2	CDS	3950020	3951211	+	1191	EBBPGFGJ_03774	recF_1	DNA replication and repair protein RecF	m	5mC	5-methylcytosine	20	0.01679261
NC_003197.2	CDS	3951210	3951558	+	348	EBBPGFGJ_03775		hypothetical protein	m	5mC	5-methylcytosine	1	0.00287356
NC_003197.2	CDS	3951744	3952782	+	1038	EBBPGFGJ_03776		hypothetical protein	m	5mC	5-methylcytosine	16	0.01541426
NC_003197.2	CDS	3952893	3953067	-	174	EBBPGFGJ_03777		hypothetical protein	m	5mC	5-methylcytosine	2	0.01149425
NC_003197.2	CDS	3954080	3954698	+	618	EBBPGFGJ_03778	ecpR	HTH-type transcriptional regulator EcpR	m	5mC	5-methylcytosine	1	0.00161812
NC_003197.2	CDS	3954772	3957640	+	2868	EBBPGFGJ_03779		hypothetical protein	m	5mC	5-methylcytosine	128	0.04463040
NC_003197.2	CDS	3957734	3958199	-	465	EBBPGFGJ_03780		hypothetical protein	m	5mC	5-methylcytosine	18	0.03870968
NC_003197.2	CDS	3958209	3959067	-	858	EBBPGFGJ_03781		hypothetical protein	m	5mC	5-methylcytosine	8	0.00932401
NC_003197.2	CDS	3959850	3960531	+	681	EBBPGFGJ_03782	ycaC_2	Probable hydrolase YcaC	m	5mC	5-methylcytosine	22	0.03230543
NC_003197.2	CDS	3960759	3961239	-	480	EBBPGFGJ_03783		hypothetical protein	m	5mC	5-methylcytosine	5	0.01041667
NC_003197.2	CDS	3961553	3964280	-	2727	EBBPGFGJ_03785	mgtB	Magnesium-transporting ATPase%2C P-type 1	m	5mC	5-methylcytosine	109	0.03997066
NC_003197.2	CDS	3964499	3965183	-	684	EBBPGFGJ_03786	mgtC	Protein MgtC	m	5mC	5-methylcytosine	13	0.01900585
NC_003197.2	CDS	3965703	3966606	+	903	EBBPGFGJ_03787	yicL	Uncharacterized inner membrane transporter YicL	m	5mC	5-methylcytosine	18	0.01993355
NC_003197.2	CDS	3966648	3967590	-	942	EBBPGFGJ_03788		ISNCY family transposase ISRor2	m	5mC	5-methylcytosine	5	0.00530786
NC_003197.2	CDS	3967825	3968569	-	744	EBBPGFGJ_03789	dgaF_1	2-dehydro-3-deoxy-phosphogluconate aldolase	m	5mC	5-methylcytosine	102	0.13709677
NC_003197.2	CDS	3968555	3969665	-	1110	EBBPGFGJ_03790	dgaE_1	D-glucosaminate-6-phosphate ammonia lyase	m	5mC	5-methylcytosine	38	0.03423423
NC_003197.2	CDS	3969668	3970526	-	858	EBBPGFGJ_03791	manZ_3	PTS system mannose-specific EIID component	m	5mC	5-methylcytosine	21	0.02447552
NC_003197.2	CDS	3970525	3971275	-	750	EBBPGFGJ_03792	agaC_1	N-acetylgalactosamine permease IIC component 1	m	5mC	5-methylcytosine	28	0.03733333
NC_003197.2	CDS	3971420	3971906	-	486	EBBPGFGJ_03793	levE	PTS system fructose-specific EIIB component	m	5mC	5-methylcytosine	7	0.01440329
NC_003197.2	CDS	3971916	3972342	-	426	EBBPGFGJ_03794		hypothetical protein	m	5mC	5-methylcytosine	32	0.07511737
NC_003197.2	CDS	3972560	3975359	-	2799	EBBPGFGJ_03795	dgaR_1	Transcriptional regulatory protein DagR	m	5mC	5-methylcytosine	107	0.03822794
NC_003197.2	CDS	3975555	3975849	+	294	EBBPGFGJ_03796		hypothetical protein	m	5mC	5-methylcytosine	7	0.02380952
NC_003197.2	CDS	3975954	3977337	+	1383	EBBPGFGJ_03797	gmuD	6-phospho-beta-glucosidase GmuD	m	5mC	5-methylcytosine	24	0.01735358
NC_003197.2	CDS	3977396	3978590	-	1194	EBBPGFGJ_03798	nepI	Purine ribonucleoside efflux pump NepI	m	5mC	5-methylcytosine	17	0.01423786
NC_003197.2	CDS	3978805	3979165	+	360	EBBPGFGJ_03799		hypothetical protein	m	5mC	5-methylcytosine	8	0.02222222
NC_003197.2	CDS	3979148	3979472	+	324	EBBPGFGJ_03800		hypothetical protein	m	5mC	5-methylcytosine	5	0.01543210
NC_003197.2	CDS	3979841	3980702	-	861	EBBPGFGJ_03802	fba	Fructose-bisphosphate aldolase	m	5mC	5-methylcytosine	7	0.00813008
NC_003197.2	CDS	3980764	3982249	-	1485	EBBPGFGJ_03803	glpK_1	Glycerol kinase	m	5mC	5-methylcytosine	24	0.01616162
NC_003197.2	CDS	3982241	3983600	-	1359	EBBPGFGJ_03804	gatC_3	PTS system galactitol-specific EIIC component	m	5mC	5-methylcytosine	21	0.01545254
NC_003197.2	CDS	3983959	3984433	-	474	EBBPGFGJ_03806		hypothetical protein	m	5mC	5-methylcytosine	3	0.00632911
NC_003197.2	CDS	3984450	3985194	-	744	EBBPGFGJ_03807	mngR_1	Mannosyl-D-glycerate transport/metabolism system repressor MngR	m	5mC	5-methylcytosine	7	0.00940860
NC_003197.2	CDS	3985546	3985999	-	453	EBBPGFGJ_03808		hypothetical protein	m	5mC	5-methylcytosine	15	0.03311258
NC_003197.2	CDS	3986191	3987583	-	1392	EBBPGFGJ_03809	uhpT	Hexose-6-phosphate:phosphate antiporter	m	5mC	5-methylcytosine	48	0.03448276
NC_003197.2	CDS	3987725	3989054	-	1329	EBBPGFGJ_03810	uhpC_2	Membrane sensor protein UhpC	m	5mC	5-methylcytosine	51	0.03837472
NC_003197.2	CDS	3989063	3990566	-	1503	EBBPGFGJ_03811	uhpB	Signal transduction histidine-protein kinase/phosphatase UhpB	m	5mC	5-methylcytosine	119	0.07917498
NC_003197.2	CDS	3990565	3991156	-	591	EBBPGFGJ_03812	uhpA	Transcriptional regulatory protein UhpA	m	5mC	5-methylcytosine	34	0.05752961
NC_003197.2	CDS	3991230	3992244	-	1014	EBBPGFGJ_03813		hypothetical protein	m	5mC	5-methylcytosine	14	0.01380671
NC_003197.2	CDS	3992255	3993572	-	1317	EBBPGFGJ_03814	fucP_2	L-fucose-proton symporter	m	5mC	5-methylcytosine	13	0.00987092
NC_003197.2	CDS	3993602	3994523	-	921	EBBPGFGJ_03815	rbsK_1	Ribokinase	m	5mC	5-methylcytosine	7	0.00760043
NC_003197.2	CDS	3994847	3995633	+	786	EBBPGFGJ_03816	deoR_2	Deoxyribose operon repressor	m	5mC	5-methylcytosine	7	0.00890585
NC_003197.2	CDS	3995634	3995925	-	291	EBBPGFGJ_03817	ilvN	Acetolactate synthase isozyme 1 small subunit	m	5mC	5-methylcytosine	3	0.01030928
NC_003197.2	CDS	3995928	3997617	-	1689	EBBPGFGJ_03818	ilvB	Acetolactate synthase isozyme 1 large subunit	m	5mC	5-methylcytosine	47	0.02782712
NC_003197.2	CDS	3998455	3998545	+	90	EBBPGFGJ_03820	tisB	Small toxic protein TisB	m	5mC	5-methylcytosine	1	0.01111111
NC_003197.2	CDS	3998664	3999498	+	834	EBBPGFGJ_03821		hypothetical protein	m	5mC	5-methylcytosine	36	0.04316547
NC_003197.2	CDS	3999700	4000885	+	1185	EBBPGFGJ_03822	emrD	Multidrug resistance protein D	m	5mC	5-methylcytosine	36	0.03037975
NC_003197.2	CDS	4000811	4001873	-	1062	EBBPGFGJ_03823		hypothetical protein	m	5mC	5-methylcytosine	70	0.06591337
NC_003197.2	CDS	4001960	4002884	-	924	EBBPGFGJ_03824	dsdC	HTH-type transcriptional regulator DsdC	m	5mC	5-methylcytosine	7	0.00757576
NC_003197.2	CDS	4003109	4004447	+	1338	EBBPGFGJ_03825	dsdX	D-serine transporter DsdX	m	5mC	5-methylcytosine	19	0.01420030
NC_003197.2	CDS	4004464	4005787	+	1323	EBBPGFGJ_03826	dsdA	D-serine dehydratase	m	5mC	5-methylcytosine	27	0.02040816
NC_003197.2	CDS	4005868	4006399	-	531	EBBPGFGJ_03827		hypothetical protein	m	5mC	5-methylcytosine	4	0.00753296
NC_003197.2	CDS	4006395	4006758	-	363	EBBPGFGJ_03828	yidG	Inner membrane protein YidG	m	5mC	5-methylcytosine	1	0.00275482
