replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	4057135	4057702	+	567	EBBPGFGJ_03874	chrR	Quinone reductase	m4C	m4C	4-methylcytosine	4	0.00705467
NC_003197.2	CDS	4057746	4059084	-	1338	EBBPGFGJ_03875	adeP	Adenine permease AdeP	m4C	m4C	4-methylcytosine	2	0.00149477
NC_003197.2	CDS	4060012	4060738	-	726	EBBPGFGJ_03877	phoU	Phosphate-specific transport system accessory protein PhoU	m4C	m4C	4-methylcytosine	9	0.01239669
NC_003197.2	CDS	4060752	4061526	-	774	EBBPGFGJ_03878	pstB	Phosphate import ATP-binding protein PstB	m4C	m4C	4-methylcytosine	1	0.00129199
NC_003197.2	CDS	4061612	4062503	-	891	EBBPGFGJ_03879	pstA	Phosphate transport system permease protein PstA	m4C	m4C	4-methylcytosine	2	0.00224467
NC_003197.2	CDS	4062502	4063462	-	960	EBBPGFGJ_03880	pstC	Phosphate transport system permease protein PstC	m4C	m4C	4-methylcytosine	3	0.00312500
NC_003197.2	CDS	4064804	4066178	-	1374	EBBPGFGJ_03883	fruA_3	PTS system fructose-specific EIIB'BC component	m4C	m4C	4-methylcytosine	3	0.00218341
NC_003197.2	CDS	4067106	4068897	+	1791	EBBPGFGJ_03885	sgrR_4	HTH-type transcriptional regulator SgrR	m4C	m4C	4-methylcytosine	8	0.00446678
NC_003197.2	CDS	4069047	4070877	-	1830	EBBPGFGJ_03886	glmS_1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	m4C	m4C	4-methylcytosine	3	0.00163934
NC_003197.2	CDS	4071065	4072436	-	1371	EBBPGFGJ_03887	glmU	Bifunctional protein GlmU	m4C	m4C	4-methylcytosine	1	0.00072939
NC_003197.2	CDS	4072755	4073454	-	699	EBBPGFGJ_03888		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00143062
NC_003197.2	CDS	4073683	4074103	-	420	EBBPGFGJ_03889	atpC	ATP synthase epsilon chain	m4C	m4C	4-methylcytosine	8	0.01904762
NC_003197.2	CDS	4074123	4075506	-	1383	EBBPGFGJ_03890	atpD	ATP synthase subunit beta	m4C	m4C	4-methylcytosine	1	0.00072307
NC_003197.2	CDS	4075532	4076396	-	864	EBBPGFGJ_03891	atpG	ATP synthase gamma chain	m4C	m4C	4-methylcytosine	2	0.00231481
NC_003197.2	CDS	4076446	4077988	-	1542	EBBPGFGJ_03892	atpA	ATP synthase subunit alpha	m4C	m4C	4-methylcytosine	10	0.00648508
NC_003197.2	CDS	4078548	4079019	-	471	EBBPGFGJ_03894	atpF	ATP synthase subunit b	m4C	m4C	4-methylcytosine	2	0.00424628
NC_003197.2	CDS	4081910	4083800	-	1890	EBBPGFGJ_03899	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	m4C	m4C	4-methylcytosine	10	0.00529101
NC_003197.2	CDS	4085320	4086313	+	993	EBBPGFGJ_03902	asnA	Aspartate--ammonia ligase	m4C	m4C	4-methylcytosine	6	0.00604230
NC_003197.2	CDS	4086317	4087769	-	1452	EBBPGFGJ_03903	viaA	Protein ViaA	m4C	m4C	4-methylcytosine	10	0.00688705
NC_003197.2	CDS	4089606	4091475	+	1869	EBBPGFGJ_03905	kup	Low affinity potassium transport system protein kup	m4C	m4C	4-methylcytosine	1	0.00053505
NC_003197.2	CDS	4092098	4093604	+	1506	EBBPGFGJ_03907	rbsA	Ribose import ATP-binding protein RbsA	m4C	m4C	4-methylcytosine	1	0.00066401
NC_003197.2	CDS	4093609	4094575	+	966	EBBPGFGJ_03908	rbsC	Ribose import permease protein RbsC	m4C	m4C	4-methylcytosine	9	0.00931677
NC_003197.2	CDS	4094599	4095490	+	891	EBBPGFGJ_03909	rbsB	Ribose import binding protein RbsB	m4C	m4C	4-methylcytosine	3	0.00336700
NC_003197.2	CDS	4095623	4096553	+	930	EBBPGFGJ_03910	rbsK_2	Ribokinase	m4C	m4C	4-methylcytosine	2	0.00215054
NC_003197.2	CDS	4096565	4097555	+	990	EBBPGFGJ_03911	rbsR	Ribose operon repressor	m4C	m4C	4-methylcytosine	1	0.00101010
NC_003197.2	CDS	4097520	4098948	-	1428	EBBPGFGJ_03912	hsrA	Probable transport protein HsrA	m4C	m4C	4-methylcytosine	3	0.00210084
NC_003197.2	CDS	4098959	4099664	-	705	EBBPGFGJ_03913	lldR_2	Putative L-lactate dehydrogenase operon regulatory protein	m4C	m4C	4-methylcytosine	1	0.00141844
NC_003197.2	rRNA	4100147	4101685	+	1538	EBBPGFGJ_03914		16S ribosomal RNA	m4C	m4C	4-methylcytosine	7	0.00455137
NC_003197.2	rRNA	4102042	4105031	+	2989	EBBPGFGJ_03916		23S ribosomal RNA	m4C	m4C	4-methylcytosine	4	0.00133824
NC_003197.2	tRNA	4105295	4105372	+	77	EBBPGFGJ_03918		tRNA-Asp(gtc)	m4C	m4C	4-methylcytosine	2	0.02597403
NC_003197.2	tRNA	4105380	4105456	+	76	EBBPGFGJ_03919		tRNA-Trp(cca)	m4C	m4C	4-methylcytosine	1	0.01315789
NC_003197.2	CDS	4105557	4106394	-	837	EBBPGFGJ_03920	hdfR_3	HTH-type transcriptional regulator HdfR	m4C	m4C	4-methylcytosine	3	0.00358423
NC_003197.2	CDS	4106512	4106851	+	339	EBBPGFGJ_03921	yifE	UPF0438 protein YifE	m4C	m4C	4-methylcytosine	1	0.00294985
NC_003197.2	CDS	4106875	4108396	-	1521	EBBPGFGJ_03922	comM	Competence protein ComM	m4C	m4C	4-methylcytosine	1	0.00065746
NC_003197.2	CDS	4108985	4110632	+	1647	EBBPGFGJ_03923	ilvG	Acetolactate synthase isozyme 2 large subunit	m4C	m4C	4-methylcytosine	9	0.00546448
NC_003197.2	CDS	4110909	4111839	+	930	EBBPGFGJ_03925	ilvE	Branched-chain-amino-acid aminotransferase	m4C	m4C	4-methylcytosine	1	0.00107527
NC_003197.2	CDS	4111999	4113850	+	1851	EBBPGFGJ_03926	ilvD_2	Dihydroxy-acid dehydratase	m4C	m4C	4-methylcytosine	4	0.00216099
NC_003197.2	CDS	4113852	4115397	+	1545	EBBPGFGJ_03927	ilvA	L-threonine dehydratase biosynthetic IlvA	m4C	m4C	4-methylcytosine	7	0.00453074
NC_003197.2	CDS	4116338	4117226	-	888	EBBPGFGJ_03930	gltC_2	HTH-type transcriptional regulator GltC	m4C	m4C	4-methylcytosine	14	0.01576577
NC_003197.2	CDS	4117389	4118865	+	1476	EBBPGFGJ_03931	ilvC	Ketol-acid reductoisomerase (NADP(+))	m4C	m4C	4-methylcytosine	6	0.00406504
NC_003197.2	CDS	4119775	4121800	+	2025	EBBPGFGJ_03933	rep	ATP-dependent DNA helicase Rep	m4C	m4C	4-methylcytosine	3	0.00148148
NC_003197.2	CDS	4123439	4124705	-	1266	EBBPGFGJ_03935	rhlB	ATP-dependent RNA helicase RhlB	m4C	m4C	4-methylcytosine	3	0.00236967
NC_003197.2	CDS	4125596	4126856	+	1260	EBBPGFGJ_03937	rho	Transcription termination factor Rho	m4C	m4C	4-methylcytosine	1	0.00079365
NC_003197.2	CDS	4130429	4131692	+	1263	EBBPGFGJ_03941	wecC	UDP-N-acetyl-D-mannosamine dehydrogenase	m4C	m4C	4-methylcytosine	2	0.00158353
NC_003197.2	CDS	4131691	4132759	+	1068	EBBPGFGJ_03942	rffG	dTDP-glucose 4%2C6-dehydratase 2	m4C	m4C	4-methylcytosine	1	0.00093633
NC_003197.2	CDS	4132791	4133016	+	225	EBBPGFGJ_03943		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00444444
NC_003197.2	CDS	4132993	4133671	+	678	EBBPGFGJ_03944	wecD	dTDP-fucosamine acetyltransferase	m4C	m4C	4-methylcytosine	2	0.00294985
NC_003197.2	CDS	4133675	4134806	+	1131	EBBPGFGJ_03945	wecE	dTDP-4-amino-4%2C6-dideoxygalactose transaminase	m4C	m4C	4-methylcytosine	4	0.00353669
NC_003197.2	CDS	4134807	4136058	+	1251	EBBPGFGJ_03946	wzxE	Lipid III flippase	m4C	m4C	4-methylcytosine	4	0.00319744
NC_003197.2	CDS	4136054	4137134	+	1080	EBBPGFGJ_03947	wecF	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	m4C	m4C	4-methylcytosine	9	0.00833333
NC_003197.2	CDS	4137130	4138489	+	1359	EBBPGFGJ_03948	wzyE	Probable ECA polymerase	m4C	m4C	4-methylcytosine	1	0.00073584
NC_003197.2	CDS	4138485	4139226	+	741	EBBPGFGJ_03949	wecG	UDP-N-acetyl-D-mannosaminuronic acid transferase	m4C	m4C	4-methylcytosine	1	0.00134953
NC_003197.2	CDS	4139432	4140818	+	1386	EBBPGFGJ_03950	yifK	Probable transport protein YifK	m4C	m4C	4-methylcytosine	1	0.00072150
NC_003197.2	CDS	4141934	4143134	-	1200	EBBPGFGJ_03955	hemY	Protein HemY	m4C	m4C	4-methylcytosine	2	0.00166667
NC_003197.2	CDS	4143133	4144303	-	1170	EBBPGFGJ_03956	hemX	Protein HemX	m4C	m4C	4-methylcytosine	2	0.00170940
NC_003197.2	CDS	4144324	4145065	-	741	EBBPGFGJ_03957	hemD	Uroporphyrinogen-III synthase	m4C	m4C	4-methylcytosine	2	0.00269906
NC_003197.2	CDS	4145061	4146024	-	963	EBBPGFGJ_03958	hemC	Porphobilinogen deaminase	m4C	m4C	4-methylcytosine	18	0.01869159
NC_003197.2	CDS	4146379	4148926	+	2547	EBBPGFGJ_03959	cyaA	Adenylate cyclase	m4C	m4C	4-methylcytosine	2	0.00078524
NC_003197.2	CDS	4150559	4150880	-	321	EBBPGFGJ_03963	cyaY	Iron-sulfur cluster assembly protein CyaY	m4C	m4C	4-methylcytosine	1	0.00311526
NC_003197.2	CDS	4152274	4153099	+	825	EBBPGFGJ_03968	dapF	Diaminopimelate epimerase	m4C	m4C	4-methylcytosine	4	0.00484848
NC_003197.2	CDS	4153095	4153803	+	708	EBBPGFGJ_03969		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00141243
NC_003197.2	CDS	4153799	4154702	+	903	EBBPGFGJ_03970	xerC_2	Tyrosine recombinase XerC	m4C	m4C	4-methylcytosine	1	0.00110742
NC_003197.2	CDS	4154701	4155418	+	717	EBBPGFGJ_03971	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	m4C	m4C	4-methylcytosine	1	0.00139470
NC_003197.2	CDS	4155553	4157716	+	2163	EBBPGFGJ_03972	uvrD	DNA helicase II	m4C	m4C	4-methylcytosine	6	0.00277393
NC_003197.2	CDS	4158187	4159138	+	951	EBBPGFGJ_03973	corA	Magnesium transport protein CorA	m4C	m4C	4-methylcytosine	2	0.00210305
NC_003197.2	CDS	4161003	4161471	-	468	EBBPGFGJ_03977		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00213675
NC_003197.2	CDS	4162570	4164418	+	1848	EBBPGFGJ_03979	recQ	ATP-dependent DNA helicase RecQ	m4C	m4C	4-methylcytosine	3	0.00162338
NC_003197.2	CDS	4164481	4165102	+	621	EBBPGFGJ_03980	rhtC_2	Threonine efflux protein	m4C	m4C	4-methylcytosine	2	0.00322061
NC_003197.2	CDS	4165141	4165762	-	621	EBBPGFGJ_03981	rhtB	Homoserine/homoserine lactone efflux protein	m4C	m4C	4-methylcytosine	1	0.00161031
NC_003197.2	CDS	4166904	4167705	+	801	EBBPGFGJ_03983	yigL	Pyridoxal phosphate phosphatase YigL	m4C	m4C	4-methylcytosine	3	0.00374532
NC_003197.2	CDS	4167785	4168685	+	900	EBBPGFGJ_03984	bioP	Biotin transporter	m4C	m4C	4-methylcytosine	3	0.00333333
NC_003197.2	CDS	4168572	4169526	-	954	EBBPGFGJ_03985	metR	HTH-type transcriptional regulator MetR	m4C	m4C	4-methylcytosine	5	0.00524109
NC_003197.2	CDS	4169774	4172039	+	2265	EBBPGFGJ_03986	metE	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	m4C	m4C	4-methylcytosine	8	0.00353201
NC_003197.2	CDS	4172430	4173726	+	1296	EBBPGFGJ_03987	chuR_3	Anaerobic sulfatase-maturating enzyme	m4C	m4C	4-methylcytosine	3	0.00231481
NC_003197.2	CDS	4173805	4174618	-	813	EBBPGFGJ_03988		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00123001
NC_003197.2	CDS	4174876	4175638	+	762	EBBPGFGJ_03989	udp	Uridine phosphorylase	m4C	m4C	4-methylcytosine	1	0.00131234
NC_003197.2	CDS	4175777	4177208	+	1431	EBBPGFGJ_03990		hypothetical protein	m4C	m4C	4-methylcytosine	6	0.00419287
NC_003197.2	CDS	4177303	4178059	+	756	EBBPGFGJ_03991	ubiE	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	m4C	m4C	4-methylcytosine	1	0.00132275
NC_003197.2	CDS	4178068	4178674	+	606	EBBPGFGJ_03992	ubiJ_2	Ubiquinone biosynthesis accessory factor UbiJ	m4C	m4C	4-methylcytosine	6	0.00990099
NC_003197.2	CDS	4178670	4180311	+	1641	EBBPGFGJ_03993	ubiB	Probable protein kinase UbiB	m4C	m4C	4-methylcytosine	2	0.00121877
NC_003197.2	CDS	4180774	4181323	+	549	EBBPGFGJ_03995	tatB	Sec-independent protein translocase protein TatB	m4C	m4C	4-methylcytosine	2	0.00364299
NC_003197.2	CDS	4181325	4182105	+	780	EBBPGFGJ_03996	tatC	Sec-independent protein translocase protein TatC	m4C	m4C	4-methylcytosine	1	0.00128205
NC_003197.2	CDS	4182134	4182929	+	795	EBBPGFGJ_03997	tatD	3'-5' ssDNA/RNA exonuclease TatD	m4C	m4C	4-methylcytosine	3	0.00377358
NC_003197.2	CDS	4182936	4183425	-	489	EBBPGFGJ_03998	rfaH	Transcription antitermination protein RfaH	m4C	m4C	4-methylcytosine	2	0.00408998
NC_003197.2	CDS	4183610	4185089	+	1479	EBBPGFGJ_03999	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	m4C	m4C	4-methylcytosine	6	0.00405680
NC_003197.2	CDS	4185174	4185876	+	702	EBBPGFGJ_04000	fre	NAD(P)H-flavin reductase	m4C	m4C	4-methylcytosine	2	0.00284900
NC_003197.2	CDS	4188149	4189313	-	1164	EBBPGFGJ_04003	fadA	3-ketoacyl-CoA thiolase	m4C	m4C	4-methylcytosine	11	0.00945017
NC_003197.2	CDS	4189322	4191512	-	2190	EBBPGFGJ_04004	fadB	Fatty acid oxidation complex subunit alpha	m4C	m4C	4-methylcytosine	3	0.00136986
NC_003197.2	CDS	4191701	4193033	+	1332	EBBPGFGJ_04005	pepQ	Xaa-Pro dipeptidase	m4C	m4C	4-methylcytosine	2	0.00150150
NC_003197.2	CDS	4193032	4193647	+	615	EBBPGFGJ_04006	yigZ	IMPACT family member YigZ	m4C	m4C	4-methylcytosine	7	0.01138211
NC_003197.2	CDS	4193685	4195137	+	1452	EBBPGFGJ_04007	trkH	Trk system potassium uptake protein TrkH	m4C	m4C	4-methylcytosine	3	0.00206612
NC_003197.2	CDS	4195148	4195694	+	546	EBBPGFGJ_04008	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]	m4C	m4C	4-methylcytosine	1	0.00183150
NC_003197.2	rRNA	4196074	4197612	+	1538	EBBPGFGJ_04009		16S ribosomal RNA	m4C	m4C	4-methylcytosine	4	0.00260078
NC_003197.2	rRNA	4198130	4201119	+	2989	EBBPGFGJ_04012		23S ribosomal RNA	m4C	m4C	4-methylcytosine	5	0.00167280
NC_003197.2	CDS	4201696	4202227	-	531	EBBPGFGJ_04014	mobB	Molybdopterin-guanine dinucleotide biosynthesis adapter protein	m4C	m4C	4-methylcytosine	2	0.00376648
NC_003197.2	CDS	4202208	4202793	-	585	EBBPGFGJ_04015	mobA	Molybdenum cofactor guanylyltransferase	m4C	m4C	4-methylcytosine	2	0.00341880
NC_003197.2	CDS	4204211	4204835	+	624	EBBPGFGJ_04018	dsbA_1	Thiol:disulfide interchange protein DsbA	m4C	m4C	4-methylcytosine	1	0.00160256
NC_003197.2	CDS	4204847	4205756	-	909	EBBPGFGJ_04019	yihG	Probable acyltransferase YihG	m4C	m4C	4-methylcytosine	1	0.00110011
NC_003197.2	CDS	4206143	4208930	+	2787	EBBPGFGJ_04020	polA	DNA polymerase I	m4C	m4C	4-methylcytosine	6	0.00215285
NC_003197.2	CDS	4209264	4209897	-	633	EBBPGFGJ_04021	engB	Probable GTP-binding protein EngB	m4C	m4C	4-methylcytosine	2	0.00315956
NC_003197.2	CDS	4210163	4210361	+	198	EBBPGFGJ_04022		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00505051
NC_003197.2	CDS	4210479	4210995	+	516	EBBPGFGJ_04023	yihI	Der GTPase-activating protein YihI	m4C	m4C	4-methylcytosine	1	0.00193798
NC_003197.2	CDS	4211183	4212557	+	1374	EBBPGFGJ_04024	hemN	Oxygen-independent coproporphyrinogen III oxidase	m4C	m4C	4-methylcytosine	2	0.00145560
NC_003197.2	CDS	4212646	4212757	-	111	EBBPGFGJ_04025	yshB	Uncharacterized protein YshB	m4C	m4C	4-methylcytosine	4	0.03603604
NC_003197.2	CDS	4212869	4214279	-	1410	EBBPGFGJ_04026	glnG	DNA-binding transcriptional regulator NtrC	m4C	m4C	4-methylcytosine	12	0.00851064
NC_003197.2	CDS	4214287	4215337	-	1050	EBBPGFGJ_04027	glnL	Sensory histidine kinase/phosphatase NtrB	m4C	m4C	4-methylcytosine	3	0.00285714
NC_003197.2	CDS	4215611	4217021	-	1410	EBBPGFGJ_04028	glnA	Glutamine synthetase	m4C	m4C	4-methylcytosine	2	0.00141844
NC_003197.2	CDS	4217396	4219220	+	1824	EBBPGFGJ_04029	typA	GTP-binding protein TypA/BipA	m4C	m4C	4-methylcytosine	16	0.00877193
NC_003197.2	CDS	4219274	4220009	-	735	EBBPGFGJ_04030	ybhA_2	Pyridoxal phosphate phosphatase YbhA	m4C	m4C	4-methylcytosine	1	0.00136054
NC_003197.2	CDS	4219993	4220872	-	879	EBBPGFGJ_04031		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00113766
NC_003197.2	CDS	4220868	4222110	-	1242	EBBPGFGJ_04032	hemW_2	Heme chaperone HemW	m4C	m4C	4-methylcytosine	1	0.00080515
NC_003197.2	CDS	4225782	4227204	-	1422	EBBPGFGJ_04037	yihP_1	Putative 2%2C3-dihydroxypropane-1-sulfonate exporter	m4C	m4C	4-methylcytosine	1	0.00070323
NC_003197.2	CDS	4227249	4228632	-	1383	EBBPGFGJ_04038	yihP_2	Putative 2%2C3-dihydroxypropane-1-sulfonate exporter	m4C	m4C	4-methylcytosine	1	0.00072307
NC_003197.2	CDS	4228677	4230714	-	2037	EBBPGFGJ_04039	yihQ	Sulfoquinovosidase	m4C	m4C	4-methylcytosine	2	0.00098184
NC_003197.2	CDS	4230757	4231600	-	843	EBBPGFGJ_04040	yihR	Uncharacterized protein YihR	m4C	m4C	4-methylcytosine	1	0.00118624
NC_003197.2	CDS	4231618	4232860	-	1242	EBBPGFGJ_04041	yihS	Sulfoquinovose isomerase	m4C	m4C	4-methylcytosine	1	0.00080515
NC_003197.2	CDS	4232875	4233754	-	879	EBBPGFGJ_04042	yihT	Sulfofructosephosphate aldolase	m4C	m4C	4-methylcytosine	6	0.00682594
NC_003197.2	CDS	4233776	4234673	-	897	EBBPGFGJ_04043	yihU	3-sulfolactaldehyde reductase	m4C	m4C	4-methylcytosine	1	0.00111483
NC_003197.2	CDS	4234837	4235734	+	897	EBBPGFGJ_04044	yihV	Sulfofructose kinase	m4C	m4C	4-methylcytosine	3	0.00334448
NC_003197.2	CDS	4236761	4237361	+	600	EBBPGFGJ_04046	yihX	Alpha-D-glucose 1-phosphate phosphatase YihX	m4C	m4C	4-methylcytosine	2	0.00333333
NC_003197.2	CDS	4237447	4238227	+	780	EBBPGFGJ_04047	yihY	UPF0761 membrane protein YihY	m4C	m4C	4-methylcytosine	1	0.00128205
NC_003197.2	CDS	4238223	4238661	+	438	EBBPGFGJ_04048	dtd	D-aminoacyl-tRNA deacylase	m4C	m4C	4-methylcytosine	4	0.00913242
NC_003197.2	CDS	4240501	4241431	-	930	EBBPGFGJ_04052	nlhH	Carboxylesterase NlhH	m4C	m4C	4-methylcytosine	1	0.00107527
NC_003197.2	CDS	4242297	4243227	-	930	EBBPGFGJ_04055	fdhE	Protein FdhE	m4C	m4C	4-methylcytosine	10	0.01075269
NC_003197.2	CDS	4243855	4244758	-	903	EBBPGFGJ_04057	fdoH	Formate dehydrogenase-O iron-sulfur subunit	m4C	m4C	4-methylcytosine	4	0.00442968
NC_003197.2	CDS	4244770	4247185	-	2415	EBBPGFGJ_04058	fdoG_1	Formate dehydrogenase-O major subunit	m4C	m4C	4-methylcytosine	4	0.00165631
NC_003197.2	CDS	4247233	4247821	-	588	EBBPGFGJ_04059	fdoG_2	Formate dehydrogenase-O major subunit	m4C	m4C	4-methylcytosine	3	0.00510204
NC_003197.2	CDS	4248015	4248852	+	837	EBBPGFGJ_04060	fdhD	Sulfur carrier protein FdhD	m4C	m4C	4-methylcytosine	3	0.00358423
NC_003197.2	CDS	4250333	4251434	+	1101	EBBPGFGJ_04062		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00272480
NC_003197.2	CDS	4251788	4252112	-	324	EBBPGFGJ_04063		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00308642
NC_003197.2	CDS	4252111	4252771	-	660	EBBPGFGJ_04064		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00454545
NC_003197.2	CDS	4253508	4253823	-	315	EBBPGFGJ_04066	rhaM	L-rhamnose mutarotase	m4C	m4C	4-methylcytosine	1	0.00317460
NC_003197.2	CDS	4253819	4254968	-	1149	EBBPGFGJ_04067	mdh_3	NAD-dependent methanol dehydrogenase	m4C	m4C	4-methylcytosine	15	0.01305483
NC_003197.2	CDS	4255094	4255922	-	828	EBBPGFGJ_04068	rhaD	Rhamnulose-1-phosphate aldolase	m4C	m4C	4-methylcytosine	1	0.00120773
NC_003197.2	CDS	4256064	4257324	-	1260	EBBPGFGJ_04069	rhaA	L-rhamnose isomerase	m4C	m4C	4-methylcytosine	18	0.01428571
NC_003197.2	CDS	4257320	4258790	-	1470	EBBPGFGJ_04070	rhaB	Rhamnulokinase	m4C	m4C	4-methylcytosine	7	0.00476190
NC_003197.2	CDS	4259077	4259914	+	837	EBBPGFGJ_04071	rhaS_5	HTH-type transcriptional activator RhaS	m4C	m4C	4-methylcytosine	3	0.00358423
NC_003197.2	CDS	4260911	4261946	-	1035	EBBPGFGJ_04073	rhaT	L-rhamnose-proton symporter	m4C	m4C	4-methylcytosine	7	0.00676329
NC_003197.2	CDS	4263405	4264713	-	1308	EBBPGFGJ_04075	dctM_2	C4-dicarboxylate TRAP transporter large permease protein DctM	m4C	m4C	4-methylcytosine	8	0.00611621
NC_003197.2	CDS	4265239	4266223	-	984	EBBPGFGJ_04077		Solute-binding protein Bpro_3107	m4C	m4C	4-methylcytosine	1	0.00101626
NC_003197.2	CDS	4266551	4267172	+	621	EBBPGFGJ_04078	sodA	Superoxide dismutase [Mn]	m4C	m4C	4-methylcytosine	1	0.00161031
NC_003197.2	CDS	4267241	4267931	+	690	EBBPGFGJ_04079	yiiM	Protein YiiM	m4C	m4C	4-methylcytosine	3	0.00434783
NC_003197.2	CDS	4267942	4268338	+	396	EBBPGFGJ_04080		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00252525
NC_003197.2	CDS	4268388	4269762	-	1374	EBBPGFGJ_04081	cpxA	Sensor histidine kinase CpxA	m4C	m4C	4-methylcytosine	7	0.00509461
NC_003197.2	CDS	4269758	4270457	-	699	EBBPGFGJ_04082	cpxR	Transcriptional regulatory protein CpxR	m4C	m4C	4-methylcytosine	3	0.00429185
NC_003197.2	CDS	4272342	4273305	+	963	EBBPGFGJ_04085	pfkA	ATP-dependent 6-phosphofructokinase isozyme 1	m4C	m4C	4-methylcytosine	1	0.00103842
NC_003197.2	CDS	4275616	4276951	+	1335	EBBPGFGJ_04088	yagG	Putative glycoside/cation symporter YagG	m4C	m4C	4-methylcytosine	2	0.00149813
NC_003197.2	CDS	4276961	4277921	+	960	EBBPGFGJ_04089	scrK	Fructokinase	m4C	m4C	4-methylcytosine	5	0.00520833
NC_003197.2	CDS	4277930	4278971	+	1041	EBBPGFGJ_04090		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00096061
NC_003197.2	CDS	4279033	4279756	+	723	EBBPGFGJ_04091	mngR_2	Mannosyl-D-glycerate transport/metabolism system repressor MngR	m4C	m4C	4-methylcytosine	3	0.00414938
NC_003197.2	CDS	4280618	4282211	-	1593	EBBPGFGJ_04094	lsrK	Autoinducer-2 kinase	m4C	m4C	4-methylcytosine	5	0.00313873
NC_003197.2	CDS	4282298	4283258	-	960	EBBPGFGJ_04095	lsrR	Transcriptional regulator LsrR	m4C	m4C	4-methylcytosine	3	0.00312500
NC_003197.2	CDS	4283513	4285049	+	1536	EBBPGFGJ_04096	lsrA	Autoinducer 2 import ATP-binding protein LsrA	m4C	m4C	4-methylcytosine	5	0.00325521
NC_003197.2	CDS	4285042	4286086	+	1044	EBBPGFGJ_04097	lsrC	Autoinducer 2 import system permease protein LsrC	m4C	m4C	4-methylcytosine	2	0.00191571
NC_003197.2	CDS	4286085	4287084	+	999	EBBPGFGJ_04098	lsrD	Autoinducer 2 import system permease protein LsrD	m4C	m4C	4-methylcytosine	2	0.00200200
NC_003197.2	CDS	4288163	4289039	+	876	EBBPGFGJ_04100	lsrF	3-hydroxy-5-phosphonooxypentane-2%2C4-dione thiolase	m4C	m4C	4-methylcytosine	2	0.00228311
NC_003197.2	CDS	4289082	4289412	+	330	EBBPGFGJ_04101	lsrG	(4S)-4-hydroxy-5-phosphonooxypentane-2%2C3-dione isomerase	m4C	m4C	4-methylcytosine	1	0.00303030
NC_003197.2	CDS	4290277	4291045	-	768	EBBPGFGJ_04103	tpiA	Triosephosphate isomerase	m4C	m4C	4-methylcytosine	2	0.00260417
NC_003197.2	CDS	4291157	4291754	-	597	EBBPGFGJ_04104		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00335008
NC_003197.2	CDS	4292389	4293136	-	747	EBBPGFGJ_04106	fpr	Flavodoxin/ferredoxin--NADP reductase	m4C	m4C	4-methylcytosine	1	0.00133869
NC_003197.2	CDS	4293232	4294243	-	1011	EBBPGFGJ_04107	glpX	Fructose-1%2C6-bisphosphatase 1 class 2	m4C	m4C	4-methylcytosine	7	0.00692384
NC_003197.2	CDS	4294354	4295863	-	1509	EBBPGFGJ_04108	glpK_2	Glycerol kinase	m4C	m4C	4-methylcytosine	10	0.00662691
NC_003197.2	CDS	4298166	4299096	-	930	EBBPGFGJ_04112	menA	1%2C4-dihydroxy-2-naphthoate octaprenyltransferase	m4C	m4C	4-methylcytosine	2	0.00215054
NC_003197.2	CDS	4299162	4300494	-	1332	EBBPGFGJ_04113	hslU	ATP-dependent protease ATPase subunit HslU	m4C	m4C	4-methylcytosine	4	0.00300300
NC_003197.2	CDS	4301125	4302007	-	882	EBBPGFGJ_04115	ftsN	Cell division protein FtsN	m4C	m4C	4-methylcytosine	10	0.01133787
NC_003197.2	CDS	4302193	4303219	-	1026	EBBPGFGJ_04116	cytR	HTH-type transcriptional repressor CytR	m4C	m4C	4-methylcytosine	2	0.00194932
NC_003197.2	CDS	4303373	4305572	-	2199	EBBPGFGJ_04117	priA	Primosomal protein N'	m4C	m4C	4-methylcytosine	54	0.02455662
NC_003197.2	CDS	4305775	4305988	+	213	EBBPGFGJ_04118	rpmE	50S ribosomal protein L31	m4C	m4C	4-methylcytosine	1	0.00469484
